"","date","time","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq"
"1","8/15/2022","09:55:59","00:00:00",-0.1,19,97,47.6197509,-122.363182,10,57.42,0.0166666666666667
"2","8/15/2022","09:56:00","00:00:01",-0.1,18,97,47.6197509,-122.363182,10,57.42,0.0333333333333333
"3","8/15/2022","09:56:01","00:00:01",0.3,18,97,47.6197509,-122.363182,10,57.42,0.05
"4","8/15/2022","09:56:02","00:00:02",0.1,17,97,47.6197509,-122.363182,10,57.42,0.0666666666666667
"5","8/15/2022","09:56:03","00:00:03",1,39,97,47.6197509,-122.363182,10,57.42,0.0833333333333333
"6","8/15/2022","09:56:04","00:00:04",1.1,52,97,47.6197509,-122.363182,10,57.43,0.1
"7","8/15/2022","09:56:05","00:00:05",-0.6,39,97,47.6197509,-122.363182,10,57.45,0.116666666666667
"8","8/15/2022","09:56:06","00:00:06",-1.5,26,97,47.6197509,-122.363182,10,57.43,0.133333333333333
"9","8/15/2022","09:56:07","00:00:07",-0.8,25,97,47.6197509,-122.363182,10,57.43,0.15
"10","8/15/2022","09:56:08","00:00:08",1.4,24,97,47.6197509,-122.363182,10,57.43,0.166666666666667
"11","8/15/2022","09:56:09","00:00:09",0.7,19,97,47.619709,-122.3631515,10,57.42,0.183333333333333
